Date	Pinterest
2021.04.03	0.424
2021.04.02	0.4175977653631285
2021.04.01	0.3672360248447205
2021.03.31	0.40332512315270935
2021.03.30	0.3373684210526316
2021.03.29	0.4268867924528302
2021.03.28	0.5675675675675675
2021.03.27	0.39492753623188404
2021.03.26	0.3894799054373522
2021.03.25	0.3153759820426487
2021.03.24	0.350705329153605
2021.03.23	0.36107711138310894
2021.03.22	0.39186633039092056
2021.03.21	0.4764367816091954
2021.03.20	0.42482100238663484
2021.03.19	0.3823319027181688
2021.03.18	0.43810916179337234
2021.03.17	0.41704842931937175
2021.03.16	0.4145814376706096
2021.03.15	0.37732919254658387
2021.03.14	0.49770642201834864
2021.03.13	0.4081145584725537
2021.03.12	0.4028024911032028
2021.03.11	0.39402173913043476
2021.03.10	0.46964285714285714
